# Event Summary Data - Weather
#
# Station: (501) Nikhef
#
# Data taken from 2021-09-07 00:00:00 to 2021-09-08 00:00:00
#
#
# HiSPARC data and HiSPARC software is licensed for use within the HiSPARC collaboration
# and for educational purposes. Commercial use is prohibited.
#
# Academic publishing including, but not limited to preprints, journal articles, theses
# and books using HiSPARC data, is prohibited unless permission is explicitly granted by
# the HiSPARC management (beheer@hisparc.nl)
#
# For information about HiSPARC data usage and HiSPARC software application
# please contact: beheer@hisparc.nl or consult www.hisparc.nl
#
#
#
# This data contains the following columns:
#
# date:                 time of event [GPS calendar date]
# time:                 time of event [GPS time of day]
# timestamp:            time of event [UNIX timestamp]
# temperature_inside:   temperature inside [deg C]
# temperature_outside:  temperature outside [deg C]
# humidity_inside:      relative humidity of the air inside [%]
# humidity_outside:     relative humidity of the air [%]
# atmospheric_pressure: barometer data [hPa]
# wind_direction:       wind direction [deg]
# wind_speed:           wind speed [m/s]
# solar_radiation:      intensity of solar radiation [W/m/m]
# uv_index:             measurement for UV intensity [0-16]
# evapotranspiration:   amount of evaporated and transpirated water [mm]
# rain_rate:            amount of rainfall [mm/h]
# heat_index:           perceived temperature taking humidity into account [deg C]
# dew_point:            water vapor below this temperature will start to condensate [deg C]
# wind_chill:           perceived temperature taking wind into account [deg C]
#
# Values of -1 or -999 indicate a problem in that measurement or
# the absence of that sensor.
#
#
2021-09-07	00:00:03	1630972803	26.2	17.7	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:08	1630972808	26.2	17.7	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:13	1630972813	26.2	17.7	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:18	1630972818	26.2	17.7	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:23	1630972823	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:28	1630972828	26.2	17.7	47	83	1022.4	33	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:33	1630972833	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:38	1630972838	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:43	1630972843	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:48	1630972848	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:53	1630972853	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:00:58	1630972858	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:03	1630972863	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:08	1630972868	26.2	17.7	47	83	1022.4	33	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:13	1630972873	26.2	17.7	47	83	1022.4	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:18	1630972878	26.2	17.7	47	83	1022.4	33	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:23	1630972883	26.2	17.7	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:28	1630972888	26.2	17.7	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:33	1630972893	26.2	17.7	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:38	1630972898	26.2	17.7	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.7
2021-09-07	00:01:43	1630972903	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:01:48	1630972908	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:01:53	1630972913	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:01:58	1630972918	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:03	1630972923	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:08	1630972928	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:13	1630972933	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:18	1630972938	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:23	1630972943	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:28	1630972948	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:33	1630972953	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:39	1630972959	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:44	1630972964	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:49	1630972969	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:54	1630972974	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:02:59	1630972979	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:04	1630972984	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:09	1630972989	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:14	1630972994	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:19	1630972999	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:24	1630973004	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:29	1630973009	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:34	1630973014	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:39	1630973019	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:44	1630973024	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:49	1630973029	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:54	1630973034	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:03:59	1630973039	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:04	1630973044	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:09	1630973049	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:04:14	1630973054	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.7	17.6
2021-09-07	00:04:19	1630973059	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:24	1630973064	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:29	1630973069	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:34	1630973074	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:39	1630973079	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:44	1630973084	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:49	1630973089	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:54	1630973094	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:04:59	1630973099	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:05	1630973105	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:10	1630973110	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:15	1630973115	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:20	1630973120	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:25	1630973125	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:30	1630973130	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:35	1630973135	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:40	1630973140	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:45	1630973145	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:50	1630973150	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:05:55	1630973155	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:00	1630973160	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:05	1630973165	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:10	1630973170	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:15	1630973175	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:20	1630973180	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:25	1630973185	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:30	1630973190	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:35	1630973195	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:40	1630973200	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:45	1630973205	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:50	1630973210	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:06:55	1630973215	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:07:00	1630973220	26.2	17.6	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:07:05	1630973225	26.2	17.6	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.6
2021-09-07	00:07:10	1630973230	26.2	17.5	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:15	1630973235	26.2	17.5	47	83	1022.5	34	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:20	1630973240	26.2	17.5	47	83	1022.5	33	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:25	1630973245	26.2	17.5	47	83	1022.4	34	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:30	1630973250	26.2	17.5	47	83	1022.4	33	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:35	1630973255	26.2	17.5	47	83	1022.4	34	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:41	1630973261	26.2	17.5	47	83	1022.4	33	0	0	0	0.0508	0	17	14.6	17.5
2021-09-07	00:07:46	1630973266	26.2	17.5	47	83	1022.4	34	0	0	0	0.0508	0	17	14.6	17.5
